zip,type,decommissioned,primary_city,acceptable_cities,unacceptable_cities,state,county,timezone,area_codes,world_region,country,latitude,longitude,irs_estimated_population_2015
12726,STANDARD,0,Cochecton,,,NY,Sullivan County,America/New_York,,NA,US,41.7,-75.06,880
12729,STANDARD,0,Cuddebackville,Cuddebackvlle-Godeffroy,,NY,Orange County,America/New_York,845,NA,US,41.47,-74.63,1520
12732,STANDARD,0,Eldred,,,NY,Sullivan County,America/New_York,,NA,US,41.52,-74.88,660
12733,STANDARD,0,Fallsburg,,,NY,Sullivan County,America/New_York,845,NA,US,41.73,-74.6,1020
12734,STANDARD,0,Ferndale,,,NY,Sullivan County,America/New_York,,NA,US,41.77,-74.73,1120
12736,STANDARD,0,Fremont Center,Fremont Ctr,Fremont,NY,Sullivan County,America/New_York,607,NA,US,41.84,-75.04,98
12737,STANDARD,0,Glen Spey,,,NY,Sullivan County,America/New_York,,NA,US,41.47,-74.81,1560
12738,STANDARD,0,Glen Wild,,,NY,Sullivan County,America/New_York,845,NA,US,41.65,-74.58,190
12740,STANDARD,0,Grahamsville,Sundown,,NY,Sullivan County,America/New_York,845,NA,US,41.84,-74.54,1690
12741,STANDARD,0,Hankins,,,NY,Sullivan County,America/New_York,607,NA,US,41.84,-75.08,240
12742,STANDARD,0,Harris,,,NY,Sullivan County,America/New_York,845,NA,US,41.72,-74.72,260
12743,STANDARD,0,Highland Lake,,,NY,Sullivan County,America/New_York,,NA,US,41.52,-74.85,250
12745,STANDARD,0,Hortonville,,,NY,Sullivan County,America/New_York,845,NA,US,41.78,-75.02,180
12746,STANDARD,0,Huguenot,,,NY,Orange County,America/New_York,845,NA,US,41.41,-74.63,1000
12747,STANDARD,0,Hurleyville,,,NY,Sullivan County,America/New_York,845,NA,US,41.73,-74.67,1420
12748,STANDARD,0,Jeffersonville,Jeffersonvlle,,NY,Sullivan County,America/New_York,845,NA,US,41.78,-74.93,1660
12750,STANDARD,0,Kenoza Lake,,,NY,Sullivan County,America/New_York,845,NA,US,41.73,-74.95,214
12751,STANDARD,0,Kiamesha Lake,,,NY,Sullivan County,America/New_York,845,NA,US,41.68,-74.66,1120
12752,STANDARD,0,Lake Huntington,Lk Huntington,,NY,Sullivan County,America/New_York,845,NA,US,41.68,-74.99,220
12754,STANDARD,0,Liberty,,,NY,Sullivan County,America/New_York,845,NA,US,41.8,-74.74,5440
12758,STANDARD,0,Livingston Manor,Lew Beach-Livingstn Mnr,,NY,Sullivan County,America/New_York,607-845,NA,US,41.89,-74.82,3100
12759,STANDARD,0,Loch Sheldrake,Loch Sheldrke,,NY,Sullivan County,America/New_York,845,NA,US,41.77,-74.65,1430
12760,STANDARD,0,Long Eddy,,,NY,Delaware County,America/New_York,,NA,US,41.85,-75.13,370
12762,STANDARD,0,Mongaup Valley,Mongaup Vly,,NY,Sullivan County,America/New_York,,NA,US,41.66,-74.79,480
12763,STANDARD,0,Mountain Dale,,Mountaindale,NY,Sullivan County,America/New_York,845,NA,US,41.68,-74.53,680
12764,STANDARD,0,Narrowsburg,,,NY,Sullivan County,America/New_York,845,NA,US,41.6,-75.06,1270
12765,STANDARD,0,Neversink,,,NY,Sullivan County,America/New_York,845,NA,US,41.84,-74.61,840
12766,STANDARD,0,North Branch,,,NY,Sullivan County,America/New_York,,NA,US,41.8,-74.99,310
12768,STANDARD,0,Parksville,,,NY,Sullivan County,America/New_York,,NA,US,41.85,-74.76,770
12770,STANDARD,0,Pond Eddy,,,NY,Sullivan County,America/New_York,,NA,US,41.44,-74.82,190
12771,STANDARD,0,Port Jervis,,Pt Jervis,NY,Orange County,America/New_York,845,NA,US,41.37,-74.69,12090
12775,STANDARD,0,Rock Hill,,,NY,Sullivan County,America/New_York,845,NA,US,41.62,-74.59,2350
12776,STANDARD,0,Roscoe,,,NY,Sullivan County,America/New_York,607,NA,US,41.93,-74.91,1470
12777,STANDARD,0,Forestburgh,Monticello,Forestburg,NY,Sullivan County,America/New_York,845-914,NA,US,41.54,-74.69,590
12779,STANDARD,0,South Fallsburg,S Fallsburg,,NY,Sullivan County,America/New_York,845,NA,US,41.71,-74.63,2300
12780,STANDARD,0,Sparrow Bush,Sparrowbush,,NY,Orange County,America/New_York,845,NA,US,41.44,-74.72,2120
12783,STANDARD,0,Swan Lake,,,NY,Sullivan County,America/New_York,,NA,US,41.75,-74.77,1150
12786,STANDARD,0,White Lake,,,NY,Sullivan County,America/New_York,845,NA,US,41.64,-74.86,570
12787,STANDARD,0,White Sulphur Springs,Wht Sphr Spgs,,NY,Sullivan County,America/New_York,,NA,US,41.79,-74.82,400
12788,STANDARD,0,Woodbourne,,,NY,Sullivan County,America/New_York,845,NA,US,41.75,-74.59,1840
12789,STANDARD,0,Woodridge,,,NY,Sullivan County,America/New_York,,NA,US,41.71,-74.57,1560
12790,STANDARD,0,Wurtsboro,,,NY,Sullivan County,America/New_York,845,NA,US,41.57,-74.48,3900
12791,STANDARD,0,Youngsville,,,NY,Sullivan County,America/New_York,845,NA,US,41.82,-74.89,580
12792,STANDARD,0,Yulan,,,NY,Sullivan County,America/New_York,,NA,US,41.51,-74.96,360
12801,STANDARD,0,Glens Falls,Queensbury,West Glens Falls,NY,Warren County,America/New_York,518,NA,US,43.31,-73.64,12650
12803,STANDARD,0,South Glens Falls,Glens Falls-S Glens Falls,,NY,Saratoga County,America/New_York,518,NA,US,43.29,-73.63,7520
12804,STANDARD,0,Queensbury,Glens Falls,,NY,Warren County,America/New_York,518,NA,US,43.34,-73.67,24660
12808,STANDARD,0,Adirondack,,,NY,Warren County,America/New_York,518,NA,US,43.72,-73.77,280
12809,STANDARD,0,Argyle,,North Argyle-South Argyle,NY,Washington County,America/New_York,518,NA,US,43.23,-73.49,3070
12810,STANDARD,0,Athol,,,NY,Warren County,America/New_York,518,NA,US,43.48,-73.89,560
12812,STANDARD,0,Blue Mountain Lake,Blue Mtn Lake,,NY,Hamilton County,America/New_York,518,NA,US,43.87,-74.44,170
12814,STANDARD,0,Bolton Landing,Bolton Lndg,,NY,Warren County,America/New_York,518,NA,US,43.62,-73.64,1460
12815,STANDARD,0,Brant Lake,,Horicon,NY,Warren County,America/New_York,518,NA,US,43.71,-73.69,890
12816,STANDARD,0,Cambridge,,Center Cambridge-Coila,NY,Washington County,America/New_York,518,NA,US,43.02,-73.38,3890
12817,STANDARD,0,Chestertown,,,NY,Warren County,America/New_York,518,NA,US,43.63,-73.8,1970
12819,STANDARD,0,Clemons,,,NY,Washington County,America/New_York,518,NA,US,43.59,-73.47,270
12821,STANDARD,0,Comstock,,,NY,Washington County,America/New_York,518,NA,US,43.45,-73.37,270
12822,STANDARD,0,Corinth,,Palmer,NY,Saratoga County,America/New_York,518,NA,US,43.24,-73.83,5340
12823,STANDARD,0,Cossayuna,,Cossayuna Lake,NY,Washington County,America/New_York,518,NA,US,43.17,-73.4,290
12824,STANDARD,0,Diamond Point,,Trout Lake,NY,Warren County,America/New_York,518,NA,US,43.51,-73.69,700
12827,STANDARD,0,Fort Ann,,South Bay Village-West Fort Ann,NY,Washington County,America/New_York,518,NA,US,43.41,-73.49,3570
12828,STANDARD,0,Fort Edward,,Fort Miller,NY,Washington County,America/New_York,,NA,US,43.26,-73.58,8580
12831,STANDARD,0,Gansevoort,Wilton,Fortsville-Gurn Spring-Kings Station,NY,Saratoga County,America/New_York,518,NA,US,43.19,-73.64,16630
12832,STANDARD,0,Granville,,Hebron-North Hebron-Slateville-South Granville-Truthville,NY,Washington County,America/New_York,518,NA,US,43.4,-73.26,5280
12833,STANDARD,0,Greenfield Center,Greenfld Ctr,Greenfield,NY,Saratoga County,America/New_York,518,NA,US,43.13,-73.85,4280
12834,STANDARD,0,Greenwich,Thomson,Bald Mountain-Battenville-Clarks Mills,NY,Washington County,America/New_York,518,NA,US,43.08,-73.49,5960
12835,STANDARD,0,Hadley,,Conklingville-Day,NY,Saratoga County,America/New_York,518,NA,US,43.33,-74.01,2230
12836,STANDARD,0,Hague,,Graphite,NY,Warren County,America/New_York,518,NA,US,43.71,-73.61,480
12837,STANDARD,0,Hampton,,,NY,Washington County,America/New_York,518,NA,US,43.46,-73.27,670
12838,STANDARD,0,Hartford,,,NY,Washington County,America/New_York,518,NA,US,43.33,-73.4,560
12839,STANDARD,0,Hudson Falls,,Kingsbury-Sandy Hill,NY,Washington County,America/New_York,518,NA,US,43.3,-73.58,11310
12842,STANDARD,0,Indian Lake,,,NY,Hamilton County,America/New_York,518,NA,US,43.78,-74.26,960
12843,STANDARD,0,Johnsburg,,Garnet Lake,NY,Warren County,America/New_York,518,NA,US,43.57,-73.97,510
12844,STANDARD,0,Kattskill Bay,Pilot Knob,,NY,Washington County,America/New_York,518,NA,US,43.49,-73.62,240
12845,STANDARD,0,Lake George,,Assembly Point,NY,Warren County,America/New_York,518,NA,US,43.42,-73.71,4320
12846,STANDARD,0,Lake Luzerne,,Luzerne,NY,Warren County,America/New_York,518,NA,US,43.32,-73.8,2760
12847,STANDARD,0,Long Lake,,Brandreth-Sabattis,NY,Hamilton County,America/New_York,518,NA,US,43.97,-74.42,570
12849,STANDARD,0,Middle Granville,Mdl Granville,,NY,Washington County,America/New_York,518,NA,US,43.45,-73.3,510
12850,STANDARD,0,Middle Grove,,Barkersville-Lake Desolation-Providence,NY,Saratoga County,America/New_York,518,NA,US,43.11,-74.02,2610
12851,STANDARD,0,Minerva,,,NY,Essex County,America/New_York,518,NA,US,43.78,-73.97,280
12852,STANDARD,0,Newcomb,,,NY,Essex County,America/New_York,518,NA,US,43.94,-74.16,370
12853,STANDARD,0,North Creek,,Holcombville-Igerna,NY,Warren County,America/New_York,518,NA,US,43.69,-73.98,1140
12854,STANDARD,0,North Granville,N Granville,,NY,Washington County,America/New_York,518,NA,US,43.5,-73.33,350
12855,STANDARD,0,North Hudson,,,NY,Essex County,America/New_York,518,NA,US,43.98,-73.7,210
12857,STANDARD,0,Olmstedville,,,NY,Essex County,America/New_York,518,NA,US,43.82,-73.89,500
12858,STANDARD,0,Paradox,Ticonderoga,Paradox Lake,NY,Essex County,America/New_York,518,NA,US,43.91,-73.68,51
12859,STANDARD,0,Porter Corners,Porter Cors,,NY,Saratoga County,America/New_York,518,NA,US,43.14,-73.88,1940
12860,STANDARD,0,Pottersville,,,NY,Warren County,America/New_York,518,NA,US,43.76,-73.84,660
12861,STANDARD,0,Putnam Station,Putnam Sta,,NY,Washington County,America/New_York,518,NA,US,43.75,-73.41,520
12863,STANDARD,0,Rock City Falls,Rock City Fls,,NY,Saratoga County,America/New_York,518,NA,US,43.06,-73.92,670
12865,STANDARD,0,Salem,E Greenwich-East Greenwich,Belcher-East Hebron-West Hebron,NY,Washington County,America/New_York,518,NA,US,43.17,-73.32,2860
12866,STANDARD,0,Saratoga Springs,Saratoga Spgs,,NY,Saratoga County,America/New_York,518,NA,US,43.06,-73.77,33940
12870,STANDARD,0,Schroon Lake,,Blue Ridge,NY,Essex County,America/New_York,518,NA,US,43.83,-73.73,1460
12871,STANDARD,0,Schuylerville,,Bacon Hill-Grangerville-Quaker Springs,NY,Saratoga County,America/New_York,518,NA,US,43.1,-73.58,3680
12873,STANDARD,0,Shushan,,Eagleville,NY,Washington County,America/New_York,518,NA,US,43.12,-73.3,650
12874,STANDARD,0,Silver Bay,,Sabbath Day Point,NY,Warren County,America/New_York,518,NA,US,43.7,-73.51,116
12878,STANDARD,0,Stony Creek,,,NY,Warren County,America/New_York,518,NA,US,43.42,-74.03,530
12879,STANDARD,0,Newcomb,Tahawus,,NY,Essex County,America/New_York,518,NA,US,43.97,-74.17,0
12883,STANDARD,0,Ticonderoga,,Chilson-Eagle Lake-Streetroad,NY,Essex County,America/New_York,518,NA,US,43.84,-73.42,4140
12885,STANDARD,0,Warrensburg,Thurman,Riverbank-The Glen,NY,Warren County,America/New_York,518,NA,US,43.5,-73.77,3910
12886,STANDARD,0,Wevertown,,,NY,Warren County,America/New_York,518,NA,US,43.64,-73.92,230
12887,STANDARD,0,Whitehall,,Dresden Station-Low Hampton,NY,Washington County,America/New_York,518,NA,US,43.56,-73.41,4220
12901,STANDARD,0,Plattsburgh,,Beekmantown-South Plattsburgh,NY,Clinton County,America/New_York,518,NA,US,44.7,-73.47,24440
12903,STANDARD,0,Plattsburgh,,,NY,Clinton County,America/New_York,518,NA,US,44.69,-73.45,1310
12910,STANDARD,0,Altona,,Alder Bend-Irona-Purdys Mills,NY,Clinton County,America/New_York,518,NA,US,44.89,-73.65,1440
12911,STANDARD,0,Keeseville,Au Sable Chasm-Ausable Chasm,,NY,Clinton County,America/New_York,518,NA,US,44.52,-73.46,28
12912,STANDARD,0,Au Sable Forks,Au Sable Frks,Hawkeye,NY,Clinton County,America/New_York,518,NA,US,44.47,-73.78,1810
12913,STANDARD,0,Bloomingdale,,,NY,Essex County,America/New_York,518,NA,US,44.43,-74,1010
12914,STANDARD,0,Bombay,,,NY,Franklin County,America/New_York,518,NA,US,44.93,-74.59,710
12916,STANDARD,0,Brushton,,Alburgh-Cooks Corners-Irish Corners,NY,Franklin County,America/New_York,518,NA,US,44.83,-74.51,1830
12917,STANDARD,0,Burke,,,NY,Franklin County,America/New_York,518,NA,US,44.9,-74.17,1300
12918,STANDARD,0,Cadyville,,,NY,Clinton County,America/New_York,518,NA,US,44.66,-73.68,2120
12919,STANDARD,0,Champlain,,Coopersville-Perrys Mills,NY,Clinton County,America/New_York,518,NA,US,44.98,-73.44,2920
12920,STANDARD,0,Chateaugay,,,NY,Franklin County,America/New_York,518,NA,US,44.92,-74.08,2000
12921,STANDARD,0,Chazy,,Chazy Landing,NY,Clinton County,America/New_York,518,NA,US,44.88,-73.43,2240
12922,STANDARD,0,Childwold,,,NY,St. Lawrence County,America/New_York,315,NA,US,44.28,-74.67,62
12923,STANDARD,0,Churubusco,,,NY,Clinton County,America/New_York,518,NA,US,44.95,-73.92,430
12924,STANDARD,0,Keeseville,Clintonville,,NY,Clinton County,America/New_York,518,NA,US,44.48,-73.58,123
12926,STANDARD,0,Constable,,Trout River-Westville Center,NY,Franklin County,America/New_York,518,NA,US,44.93,-74.28,1760
12928,STANDARD,0,Crown Point,,Factoryville-Ironville,NY,Essex County,America/New_York,518,NA,US,43.95,-73.53,1720
12930,STANDARD,0,Dickinson Center,Dickinson Ctr,East Dickinson,NY,Franklin County,America/New_York,518,NA,US,44.71,-74.53,540
12932,STANDARD,0,Elizabethtown,,,NY,Essex County,America/New_York,518,NA,US,44.22,-73.6,1070
12934,STANDARD,0,Ellenburg Center,Ellenburg Ctr,,NY,Clinton County,America/New_York,518,NA,US,44.82,-73.85,820
12935,STANDARD,0,Ellenburg Depot,Ellenburg Dep,,NY,Clinton County,America/New_York,518,NA,US,44.9,-73.8,1290
12936,STANDARD,0,Essex,Whallonsburg,,NY,Essex County,America/New_York,518,NA,US,44.27,-73.39,570
12937,STANDARD,0,Fort Covington,Ft Covington,,NY,Franklin County,America/New_York,518,NA,US,44.98,-74.47,1190
12941,STANDARD,0,Jay,,,NY,Essex County,America/New_York,518,NA,US,44.35,-73.71,1190
12942,STANDARD,0,Keene,,,NY,Essex County,America/New_York,518,NA,US,44.25,-73.78,570
12943,STANDARD,0,Keene Valley,Saint Huberts,,NY,Essex County,America/New_York,518,NA,US,44.2,-73.78,370
12944,STANDARD,0,Keeseville,,,NY,Essex County,America/New_York,518,NA,US,44.5,-73.48,3390
12945,STANDARD,0,Lake Clear,Upper Saint Regis-Upper St Reg,,NY,Franklin County,America/New_York,518,NA,US,44.36,-74.25,560
12946,STANDARD,0,Lake Placid,,,NY,Essex County,America/New_York,518,NA,US,44.28,-73.98,4460
12949,STANDARD,0,Lawrenceville,,,NY,St Lawrence County,America/New_York,315,NA,US,44.77,-74.65,28
12950,STANDARD,0,Lewis,,,NY,Essex County,America/New_York,518,NA,US,44.27,-73.57,670
12952,STANDARD,0,Lyon Mountain,,Standish,NY,Clinton County,America/New_York,518,NA,US,44.72,-73.92,450
12953,STANDARD,0,Malone,,Duane,NY,Franklin County,America/New_York,518,NA,US,44.84,-74.29,8900
12955,STANDARD,0,Lyon Mountain,Merrill,,NY,Clinton County,America/New_York,518,NA,US,44.81,-73.97,300
12956,STANDARD,0,Mineville,,Grover Hills,NY,Essex County,America/New_York,518,NA,US,44.08,-73.52,920
12957,STANDARD,0,Moira,,South Bombay,NY,Franklin County,America/New_York,518,NA,US,44.86,-74.57,1430
12958,STANDARD,0,Mooers,,,NY,Clinton County,America/New_York,518,NA,US,44.96,-73.58,1600
12959,STANDARD,0,Mooers Forks,,,NY,Clinton County,America/New_York,518,NA,US,44.96,-73.69,1150
12960,STANDARD,0,Moriah,,Moriah Corners,NY,Essex County,America/New_York,518,NA,US,44.05,-73.5,880
12961,STANDARD,0,Moriah Center,,,NY,Essex County,America/New_York,518,NA,US,44.06,-73.52,190
12962,STANDARD,0,Morrisonville,,West Plattsburgh,NY,Clinton County,America/New_York,518,NA,US,44.69,-73.55,5010
12964,STANDARD,0,New Russia,,,NY,Essex County,America/New_York,518,NA,US,44.14,-73.6,120
12965,STANDARD,0,Nicholville,Fort Jackson-Hopkinton,,NY,St. Lawrence County,America/New_York,518-315,NA,US,44.71,-74.65,460
12966,STANDARD,0,North Bangor,Bangor-West Bangor,,NY,Franklin County,America/New_York,518,NA,US,44.79,-74.41,2430
12967,STANDARD,0,North Lawrence,N Lawrence,,NY,St. Lawrence County,America/New_York,315,NA,US,44.76,-74.65,1000
12969,STANDARD,0,Owls Head,,Mountain View,NY,Franklin County,America/New_York,518,NA,US,44.71,-74.08,330
12970,STANDARD,0,Paul Smiths,,,NY,Franklin County,America/New_York,518,NA,US,44.43,-74.25,240
12972,STANDARD,0,Peru,,Harkness,NY,Clinton County,America/New_York,518,NA,US,44.58,-73.53,5790
12974,STANDARD,0,Port Henry,,,NY,Essex County,America/New_York,518,NA,US,44.04,-73.46,1180
12978,STANDARD,0,Redford,,,NY,Clinton County,America/New_York,518,NA,US,44.62,-73.81,370
12979,STANDARD,0,Rouses Point,,,NY,Clinton County,America/New_York,518,NA,US,44.99,-73.37,2120
12980,STANDARD,0,Saint Regis Falls,St Regis Fls,Santa Clara,NY,Franklin County,America/New_York,518,NA,US,44.49,-74.53,1050
12981,STANDARD,0,Saranac,,,NY,Clinton County,America/New_York,518,NA,US,44.67,-73.82,2030
12983,STANDARD,0,Saranac Lake,,Harrietstown-Lake Colby,NY,Franklin County,America/New_York,518,NA,US,44.32,-74.13,5950
12985,STANDARD,0,Schuyler Falls,Schuyler Fls,Peasleeville-Swastika,NY,Clinton County,America/New_York,518,NA,US,44.55,-73.75,930
12986,STANDARD,0,Tupper Lake,Massawepie,Conifer,NY,Franklin County,America/New_York,518,NA,US,44.23,-74.46,4650
12987,STANDARD,0,Upper Jay,,,NY,Essex County,America/New_York,518,NA,US,44.33,-73.78,220
12989,STANDARD,0,Vermontville,Loon Lake-Onchiota,,NY,Franklin County,America/New_York,518,NA,US,44.52,-74.09,760
12992,STANDARD,0,West Chazy,,Ingraham-Sciota,NY,Clinton County,America/New_York,518,NA,US,44.79,-73.52,4370
12993,STANDARD,0,Westport,Wadhams,,NY,Essex County,America/New_York,518,NA,US,44.17,-73.43,1390
12996,STANDARD,0,Willsboro,,Reber-Willsboro Point,NY,Essex County,America/New_York,518,NA,US,44.37,-73.4,1580
12997,STANDARD,0,Wilmington,Whiteface Mountain-Whiteface Mtn,,NY,Essex County,America/New_York,518,NA,US,44.38,-73.82,980
12998,STANDARD,0,Witherbee,,,NY,Essex County,America/New_York,518,NA,US,44.08,-73.58,480
13021,STANDARD,0,Auburn,Owasco,Aurelius-Fleming-Fosterville-Sennett-Throop,NY,Cayuga County,America/New_York,315,NA,US,42.93,-76.56,32560
13026,STANDARD,0,Aurora,,Ledyard,NY,Cayuga County,America/New_York,315,NA,US,42.75,-76.7,1190
13027,STANDARD,0,Baldwinsville,Lysander,Belgium-Radison-Radisson-Van Buren,NY,Onondaga County,America/New_York,315,NA,US,43.15,-76.33,31320
13028,STANDARD,0,Bernhards Bay,,,NY,Oswego County,America/New_York,315,NA,US,43.29,-75.93,1110
13029,STANDARD,0,Brewerton,,,NY,Onondaga County,America/New_York,315,NA,US,43.23,-76.14,6650
13030,STANDARD,0,Bridgeport,,,NY,Madison County,America/New_York,315,NA,US,43.15,-75.96,3550
13031,STANDARD,0,Camillus,,Howlett Hill-Split Rock,NY,Onondaga County,America/New_York,315,NA,US,43.03,-76.3,15330
13032,STANDARD,0,Canastota,Perryville,South Bay-Whitelaw,NY,Madison County,America/New_York,315,NA,US,43.08,-75.75,10930
13033,STANDARD,0,Cato,,,NY,Cayuga County,America/New_York,315,NA,US,43.16,-76.57,3440
13034,STANDARD,0,Cayuga,,,NY,Cayuga County,America/New_York,315,NA,US,42.91,-76.72,1610
13035,STANDARD,0,Cazenovia,,Caz-Fenner-Nelson,NY,Madison County,America/New_York,315,NA,US,42.92,-75.85,7330
13036,STANDARD,0,Central Square,Central Sq,,NY,Oswego County,America/New_York,315,NA,US,43.28,-76.14,7850
13037,STANDARD,0,Chittenango,,Chitt-Chtg-Lakeport-North Chittenango-Sullivan,NY,Madison County,America/New_York,315,NA,US,43.04,-75.87,8140
13039,STANDARD,0,Cicero,,,NY,Onondaga County,America/New_York,315,NA,US,43.17,-76.11,16610
13040,STANDARD,0,Cincinnatus,East Freetown,E Freetown-E Freetwn-Taylor,NY,Cortland County,America/New_York,607,NA,US,42.54,-75.89,2290
13041,STANDARD,0,Clay,,,NY,Onondaga County,America/New_York,315,NA,US,43.18,-76.17,10890
13042,STANDARD,0,Cleveland,,,NY,Oswego County,America/New_York,315,NA,US,43.26,-75.85,1950
13044,STANDARD,0,Constantia,,Gayville,NY,Oswego County,America/New_York,315,NA,US,43.25,-76,2290
13045,STANDARD,0,Cortland,,Cortlandville-Munsons Corners-Virgil,NY,Cortland County,America/New_York,607,NA,US,42.6,-76.18,20330
13052,STANDARD,0,De Ruyter,,Deruyter-Lincklaen,NY,Madison County,America/New_York,315,NA,US,42.75,-75.86,1650
13053,STANDARD,0,Dryden,,,NY,Tompkins County,America/New_York,607,NA,US,42.49,-76.29,3990
13054,STANDARD,0,Durhamville,,Higginsville-Stacy Basin,NY,Oneida County,America/New_York,315,NA,US,43.12,-75.67,1400
13057,STANDARD,0,East Syracuse,,E Syracuse,NY,Onondaga County,America/New_York,315,NA,US,43.06,-76.07,13530
13060,STANDARD,0,Elbridge,,Hart Lot,NY,Onondaga County,America/New_York,315,NA,US,43.03,-76.44,2540
13061,STANDARD,0,Erieville,,,NY,Madison County,America/New_York,315,NA,US,42.85,-75.75,920
13063,STANDARD,0,Fabius,,,NY,Onondaga County,America/New_York,315,NA,US,42.83,-75.98,1790
13066,STANDARD,0,Fayetteville,,,NY,Onondaga County,America/New_York,315,NA,US,43.02,-76,12120
13068,STANDARD,0,Freeville,,,NY,Tompkins County,America/New_York,607,NA,US,42.51,-76.34,4580
13069,STANDARD,0,Fulton,,Bowens Corners-Granby-Granby Center-Palermo-Volney,NY,Oswego County,America/New_York,315,NA,US,43.31,-76.41,20640
13071,STANDARD,0,Genoa,,,NY,Cayuga County,America/New_York,315,NA,US,42.66,-76.53,860
13072,STANDARD,0,Georgetown,,Geotown-Otselic,NY,Madison County,America/New_York,315,NA,US,42.76,-75.76,700
13073,STANDARD,0,Groton,,Groton City-W Groton-West Groton,NY,Tompkins County,America/New_York,607,NA,US,42.58,-76.36,5710
13074,STANDARD,0,Hannibal,,Fairdale-Hannibal Center-South Hannibal,NY,Oswego County,America/New_York,315,NA,US,43.31,-76.57,3770
