OBJECTID_1,ZIP,NAME,STATE,COUNTYNAME,TotalPopulation,PercentGenZ,PercentMillenial,PercentGenX,PercentBoomer,PercentSilentGen,MedianHouseholdIncome,PercentHispanic,PercentMinority,PercentBelowPoverty,PercentPopGroupLiving,PlaceNames,Cases_1,LabelY,Shape__Area,Shape__Length,Shape_Length,Shape_Area,OBJECTID
594,32648,HORSESHOE BEACH,,DIXIE,,,,,,,,,,,,,SUPPRESSED,-3,316978148.398987,118135.741487248,118135.74061166,316978148.388907,593
595,32680,OLD TOWN,,DIXIE,,,,,,,,,,,,,SUPPRESSED,-3,807339559.351166,262757.159789009,262757.159621412,807339559.303375,594
596,32693,TRENTON,,DIXIE,,,,,,,,,,,,,SUPPRESSED,-3,582416.216308594,17723.6649147882,17723.6646306708,582416.191154509,595
597,326MX,,,DIXIE,,,,,,,,,,,,,SUPPRESSED,-3,1593992.61206055,6816.57950287338,6816.57944403018,1593992.56756241,596
598,32102,ASTOR,,LAKE,,,,,,,,,,,,,0,0,160467941.652863,64036.5648402485,64036.5644105114,160467941.830114,597
599,32130,DE LEON SPRINGS,,LAKE,,,,,,,,,,,,,0,0,1075789.46200562,41500.2651213503,41500.2648591939,1075789.45873906,598
600,32134,FORT MC COY,,LAKE,,,,,,,,,,,,,0,0,1803129.87542725,8869.67505451217,8869.67508405049,1803129.99216065,599
601,32159,LADY LAKE,,LAKE,,,,,,,,,,,,,14,14,79081542.2672119,52856.663470832,52856.6630795715,79081542.0815884,600
602,32162,THE VILLAGES,,LAKE,,,,,,,,,,,,,0,0,110983.562683105,11530.4919982192,11530.4919294917,110983.549976366,601
603,32163,THE VILLAGES,,LAKE,,,,,,,,,,,,,0,0,5470498.73739624,18215.7204587473,18215.7205847437,5470498.77923658,602
604,32180,PIERSON,,LAKE,,,,,,,,,,,,,0,0,12756490.2046204,36870.5107155661,36870.5105066171,12756490.0521736,603
605,32195,WEIRSDALE,,LAKE,,,,,,,,,,,,,0,0,9378156.78964233,23158.810429165,23158.809978662,9378156.8569969,604
606,32702,ALTOONA,,LAKE,,,,,,,,,,,,,0,0,122405547.922577,58938.7975179924,58938.7971552123,122405547.697122,605
607,32703,APOPKA,,LAKE,,,,,,,,,,,,,0,0,3467314.8913269,11835.2076888467,11835.2076375698,3467315.02500682,606
608,32712,APOPKA,,LAKE,,,,,,,,,,,,,0,0,2420.17959594727,2180.23836403596,2180.2383472391,2420.18897060067,607
609,32713,DEBARY,,LAKE,,,,,,,,,,,,,0,0,782048.300933838,22250.6717126572,22250.6718437238,782048.243964044,608
610,32720,DELAND,,LAKE,,,,,,,,,,,,,0,0,67498047.6676025,49696.3742623645,49696.3743951752,67498047.7722431,609
611,32726,EUSTIS,,LAKE,,,,,,,,,,,,,5 to 9,-1,51516106.5849304,47163.0516547107,47163.0514266447,51516106.5188436,610
612,32735,GRAND ISLAND,,LAKE,,,,,,,,,,,,,<5,-2,18085951.2691956,31656.8450747728,31656.8451039728,18085951.2877994,611
613,32736,EUSTIS,,LAKE,,,,,,,,,,,,,<5,-2,285101237.918274,128542.596292793,128542.595921711,285101238.098127,612
614,32746,LAKE MARY,,LAKE,,,,,,,,,,,,,0,0,11468.66796875,989.487841895116,989.488000778602,11468.6714034377,613
615,32757,MOUNT DORA,,LAKE,,,,,,,,,,,,,5 to 9,-1,75811593.5279236,70537.3514519598,70537.3516091467,75811593.4717016,614
616,32763,ORANGE CITY,,LAKE,,,,,,,,,,,,,0,0,370.130065917969,84.3502416696485,84.3502151102523,370.12958990973,615
617,32767,PAISLEY,,LAKE,,,,,,,,,,,,,0,0,158248647.167053,83103.105395957,83103.1054774974,158248647.323507,616
618,32771,SANFORD,,LAKE,,,,,,,,,,,,,0,0,480999.526062012,14904.4269973138,14904.4270638207,480999.540991198,617
619,32776,SORRENTO,,LAKE,,,,,,,,,,,,,<5,-2,114135189.982391,66066.3947591522,66066.3953563761,114135189.937153,618
620,32778,TAVARES,,LAKE,,,,,,,,,,,,,14,14,118220809.233185,74292.6743538807,74292.6740938519,118220809.480974,619
621,32784,UMATILLA,,LAKE,,,,,,,,,,,,,0,0,124495749.391418,81735.8494217786,81735.8485092215,124495749.828659,620
622,33514,CENTER HILL,,LAKE,,,,,,,,,,,,,0,0,552232.351074219,27596.4965661332,27596.4961194244,552232.350668534,621
623,33585,SUMTERVILLE,,LAKE,,,,,,,,,,,,,0,0,637061.011993408,24922.1987139338,24922.1982860883,637060.937124196,622
624,33868,POLK CITY,,LAKE,,,,,,,,,,,,,0,0,1803380.61804199,9271.51947128984,9271.51939312496,1803380.64129158,623
625,33897,DAVENPORT,,LAKE,,,,,,,,,,,,,0,0,7484.08026123047,2363.91420625374,2363.91426040271,7484.08454498867,624
626,34491,SUMMERFIELD,,LAKE,,,,,,,,,,,,,0,0,3425.03637695312,1054.7312609255,1054.73128550734,3425.03428721153,625
627,34705,ASTATULA,,LAKE,,,,,,,,,,,,,0,0,50002567.5409851,32888.1753629992,32888.175468975,50002567.4982168,626
628,34711,CLERMONT,,LAKE,,,,,,,,,,,,,30,30,160840059.104889,100686.843852341,100686.844133631,160840058.987754,627
629,34714,CLERMONT,,LAKE,,,,,,,,,,,,,36,36,372913515.296814,104310.406674589,104310.40614782,372913515.466464,628
630,34715,CLERMONT,,LAKE,,,,,,,,,,,,,5 to 9,-1,110904965.343384,82139.6720496431,82139.6723936678,110904965.1255,629
631,34729,FERNDALE,,LAKE,,,,,,,,,,,,,0,0,2593.09490966797,316.192422212043,316.192447784738,2593.09465361393,630
632,34731,FRUITLAND PARK,,LAKE,,,,,,,,,,,,,0,0,49864335.3828735,50172.8606025558,50172.8604646343,49864335.1866812,631
633,34736,GROVELAND,,LAKE,,,,,,,,,,,,,12,12,323764985.460876,230398.646177185,230398.645726357,323764985.658795,632
634,34737,HOWEY IN THE HILLS,,LAKE,,,,,,,,,,,,,<5,-2,73691334.5527954,54122.6606645782,54122.6606769722,73691334.5407028,633
635,34748,LEESBURG,,LAKE,,,,,,,,,,,,,24,24,141510176.793854,130748.833507299,130748.832994098,141510176.550854,634
636,34753,MASCOTTE,,LAKE,,,,,,,,,,,,,11,11,19472732.1559448,58399.5943039556,58399.5943876512,19472732.2322849,635
637,34756,MONTVERDE,,LAKE,,,,,,,,,,,,,0,0,25700492.1725464,24461.0551152777,24461.055097046,25700492.0966876,636
638,34760,OAKLAND,,LAKE,,,,,,,,,,,,,0,0,6313.60345458984,1761.89870751103,1761.89856949105,6313.59872454554,637
639,34762,OKAHUMPKA,,LAKE,,,,,,,,,,,,,<5,-2,40166804.5506592,61381.1372601242,61381.1374770632,40166804.5064711,638
640,34787,WINTER GARDEN,,LAKE,,,,,,,,,,,,,0,0,34214524.7598267,44727.4678525634,44727.4675288304,34214525.0151261,639
641,34788,LEESBURG,,LAKE,,,,,,,,,,,,,<5,-2,147745171.393341,71309.7802208468,71309.7799296395,147745171.715479,640
642,34797,YALAHA,,LAKE,,,,,,,,,,,,,<5,-2,31784434.9328308,26193.9999442551,26193.9998294144,31784434.9264675,641
643,32618,ARCHER,,LEVY,,,,,,,,,,,,,0,0,47380000.7377625,60262.4239278844,60262.4241023575,47380000.6064489,642
644,32621,BRONSON,,LEVY,,,,,,,,,,,,,5 to 9,-1,287425610.949066,157073.742269483,157073.74303871,287425611.053585,643
645,32625,CEDAR KEY,,LEVY,,,,,,,,,,,,,0,0,300307173.160675,155596.229044551,155596.228751124,300307173.223359,644
646,32626,CHIEFLAND,,LEVY,,,,,,,,,,,,,<5,-2,760311706.132141,214705.951704802,214705.951625013,760311706.439973,645
647,32639,GULF HAMMOCK,,LEVY,,,,,,,,,,,,,0,0,129107.108673096,2309.58702498662,2309.58696919933,129107.095787824,646
648,32667,MICANOPY,,LEVY,,,,,,,,,,,,,0,0,2697.23513793945,1135.88082457832,1135.88070039981,2697.26014775375,647
649,32668,MORRISTON,,LEVY,,,,,,,,,,,,,0,0,353801702.344574,127379.542856922,127379.543107801,353801702.3735,648
650,32669,NEWBERRY,,LEVY,,,,,,,,,,,,,0,0,9251317.33474731,22738.2304522809,22738.23077632,9251317.32412732,649
651,32680,OLD TOWN,,LEVY,,,,,,,,,,,,,0,0,57502927.4194336,147207.410177495,147207.410294156,57502927.1686557,650
652,32683,OTTER CREEK,,LEVY,,,,,,,,,,,,,0,0,40669906.9806824,44200.8326497136,44200.8325922497,40669906.9233077,651
653,32693,TRENTON,,LEVY,,,,,,,,,,,,,0,0,143614924.65863,85876.9589355203,85876.9592275691,143614924.104776,652
654,32696,WILLISTON,,LEVY,,,,,,,,,,,,,<5,-2,291693087.634338,100071.870218401,100071.870464317,291693087.864277,653
655,34428,CRYSTAL RIVER,,LEVY,,,,,,,,,,,,,0,0,982297.064788818,14424.377206242,14424.3769193138,982297.062515182,654
656,34431,DUNNELLON,,LEVY,,,,,,,,,,,,,0,0,83512439.2456665,74089.7524826588,74089.752522249,83512439.6914807,655
657,34432,DUNNELLON,,LEVY,,,,,,,,,,,,,0,0,31722.8479309082,7728.67808927637,7728.67810425592,31723.0110138302,656
658,34449,INGLIS,,LEVY,,,,,,,,,,,,,0,0,487716522.702881,204907.454140954,204907.4534775,487716522.436229,657
659,34498,YANKEETOWN,,LEVY,,,,,,,,,,,,,<5,-2,27423019.0624084,31032.7094919692,31032.709202229,27423019.0892167,658
660,32159,LADY LAKE,,SUMTER,,,,,,,,,,,,,5 to 9,-1,9948487.60415649,15741.9450676732,15741.9451099781,9948487.59616221,659
661,32162,THE VILLAGES,,SUMTER,,,,,,,,,,,,,51,51,53399174.493866,49139.0025503763,49139.0028272822,53399174.6379397,660
662,32163,THE VILLAGES,,SUMTER,,,,,,,,,,,,,14,14,25059188.5161438,28861.3778390157,28861.3781576854,25059188.3828679,661
663,33513,BUSHNELL,,SUMTER,,,,,,,,,,,,,10,10,222545438.721161,88575.4178441206,88575.4187746659,222545438.623238,662
664,33514,CENTER HILL,,SUMTER,,,,,,,,,,,,,0,0,118207765.922272,77096.926671461,77096.9265406213,118207766.014231,663
665,33521,COLEMAN,,SUMTER,,,,,,,,,,,,,<5,-2,20170.030670166,602.511711457049,602.511798370474,20170.0371422093,664
666,33523,DADE CITY,,SUMTER,,,,,,,,,,,,,0,0,1437798.79327393,18598.8976101692,18598.8976305918,1437798.62438443,665
667,33525,DADE CITY,,SUMTER,,,,,,,,,,,,,0,0,25856.6051940918,1942.24656126965,1942.2466737702,25856.5935429204,666
668,33538,LAKE PANASOFFKEE,,SUMTER,,,,,,,,,,,,,21,21,248484326.352325,113635.561984105,113635.56227937,248484326.146851,667
669,33585,SUMTERVILLE,,SUMTER,,,,,,,,,,,,,<5,-2,119358859.401489,116288.54648239,116288.547119699,119358859.479256,668
670,33597,WEBSTER,,SUMTER,,,,,,,,,,,,,5 to 9,-1,281246797.32489,120865.151926616,120865.151642422,281246797.286967,669
671,33809,LAKELAND,,SUMTER,,,,,,,,,,,,,0,0,90546918.9352417,46469.4122485355,46469.4120398137,90546918.8680874,670
672,33868,POLK CITY,,SUMTER,,,,,,,,,,,,,0,0,511351.279693604,11397.3236255163,11397.3235529577,511351.257902046,671
673,34432,DUNNELLON,,SUMTER,,,,,,,,,,,,,0,0,194911.213531494,5180.65119807451,5180.6510889784,194911.240173737,672
674,34436,FLORAL CITY,,SUMTER,,,,,,,,,,,,,0,0,633230.656341553,29487.3850389766,29487.38570438,633230.648808334,673
675,34442,HERNANDO,,SUMTER,,,,,,,,,,,,,0,0,704.814117431641,169.50918484014,169.509321886347,704.8163825905,674
676,34450,INVERNESS,,SUMTER,,,,,,,,,,,,,0,0,297931.834289551,15876.1755894517,15876.1759970697,297931.818812831,675
677,34453,INVERNESS,,SUMTER,,,,,,,,,,,,,0,0,28259.0851745605,4580.29753870996,4580.297777693,28259.1073950795,676
678,34473,OCALA,,SUMTER,,,,,,,,,,,,,0,0,11001645.1883545,23059.2581973206,23059.2580782467,11001645.2609711,677
679,34484,OXFORD,,SUMTER,,,,,,,,,,,,,0,0,82183364.9055481,48317.3568054674,48317.3571282891,82183364.8680905,678
680,34491,SUMMERFIELD,,SUMTER,,,,,,,,,,,,,0,0,1085508.26834106,22581.1689397121,22581.1690059715,1085508.37939763,679
681,34601,BROOKSVILLE,,SUMTER,,,,,,,,,,,,,0,0,21255.244354248,3153.79162689919,3153.79155739034,21255.2608494382,680
682,34602,BROOKSVILLE,,SUMTER,,,,,,,,,,,,,0,0,4035.66778564453,765.231748033798,765.231742806753,4035.6649268723,681
683,34661,NOBLETON,,SUMTER,,,,,,,,,,,,,0,0,25740.0081481934,4395.01039940921,4395.0099370466,25740.0282285308,682
684,34714,CLERMONT,,SUMTER,,,,,,,,,,,,,0,0,26427369.6268005,29940.8123169081,29940.8123530128,26427369.6457745,683
685,34731,FRUITLAND PARK,,SUMTER,,,,,,,,,,,,,0,0,235398.878631592,1961.50332178996,1961.50342164127,235398.894398442,684
686,34736,GROVELAND,,SUMTER,,,,,,,,,,,,,0,0,31082824.8666992,45566.3709161885,45566.3708028815,31082824.7527203,685
687,34748,LEESBURG,,SUMTER,,,,,,,,,,,,,0,0,517266.831268311,5682.95798081576,5682.95817272143,517266.902898772,686
688,34762,OKAHUMPKA,,SUMTER,,,,,,,,,,,,,0,0,782.179534912109,134.223863753964,134.223904019934,782.179843874104,687
689,34785,WILDWOOD,,SUMTER,,,,,,,,,,,,,5 to 9,-1,177983062.028259,119611.777466218,119611.777834028,177983062.278818,688
690,32701,ALTAMONTE SPRINGS,,SEMINOLE,,,,,,,,,,,,,14,14,16091897.6231079,20157.6023173948,20157.6022403696,16091897.5859922,689
691,32703,APOPKA,,SEMINOLE,,,,,,,,,,,,,0,0,9481508.55813599,14750.7731282743,14750.7731708599,9481508.58269631,690
692,32707,CASSELBERRY,,SEMINOLE,,,,,,,,,,,,,26,26,27461975.1164551,35105.5411662207,35105.5412655125,27461975.0395876,691
693,32708,WINTER SPRINGS,,SEMINOLE,,,,,,,,,,,,,29,29,48842326.9159851,47629.3006159203,47629.2999581376,48842327.1159178,692
694,32712,APOPKA,,SEMINOLE,,,,,,,,,,,,,0,0,69489.8511962891,3929.4106987602,3929.41084963541,69489.8714730656,693
695,32713,DEBARY,,SEMINOLE,,,,,,,,,,,,,0,0,1022597.67871094,21957.264522901,21957.2644538326,1022597.65721531,694
696,32714,ALTAMONTE SPRINGS,,SEMINOLE,,,,,,,,,,,,,44,44,22983180.0770874,23610.6135324139,23610.613382331,22983180.1806866,695
697,32725,DELTONA,,SEMINOLE,,,,,,,,,,,,,0,0,191522.979095459,17573.9731681047,17573.9732295736,191522.775089757,696
698,32730,CASSELBERRY,,SEMINOLE,,,,,,,,,,,,,<5,-2,3019749.4473877,13713.6256878285,13713.6263413628,3019749.50983302,697
699,32732,GENEVA,,SEMINOLE,,,,,,,,,,,,,0,0,150081460.584534,71727.7815351701,71727.7819807349,150081460.51792,698
700,32736,EUSTIS,,SEMINOLE,,,,,,,,,,,,,0,0,310758.761505127,4962.92594255427,4962.92601442883,310758.776936356,699
701,32746,LAKE MARY,,SEMINOLE,,,,,,,,,,,,,38,38,59269827.8502808,55991.6250993347,55991.6247788243,59269827.7212739,700
702,32750,LONGWOOD,,SEMINOLE,,,,,,,,,,,,,26,26,30060492.1479797,32640.5827637451,32640.5826049453,30060492.052456,701
703,32751,MAITLAND,,SEMINOLE,,,,,,,,,,,,,0,0,4809508.76168823,23257.5570391222,23257.5575642955,4809508.71475996,702
704,32754,MIMS,,SEMINOLE,,,,,,,,,,,,,0,0,998025.563568115,16155.6779353883,16155.6785254131,998025.547849395,703
705,32764,OSTEEN,,SEMINOLE,,,,,,,,,,,,,0,0,1058565.73809814,31299.0776554804,31299.0777569935,1058565.71546657,704
706,32765,OVIEDO,,SEMINOLE,,,,,,,,,,,,,37,37,112192218.793152,74272.7995403025,74272.7991614698,112192218.445872,705
707,32766,OVIEDO,,SEMINOLE,,,,,,,,,,,,,12,12,131426238.99411,61539.0629317546,61539.0637935003,131426239.0566,706
708,32771,SANFORD,,SEMINOLE,,,,,,,,,,,,,31,31,113324637.295807,77638.3089387093,77638.3086213498,113324637.444986,707
709,32773,SANFORD,,SEMINOLE,,,,,,,,,,,,,21,21,93223709.0395203,61528.2636940195,61528.2628926336,93223709.0307023,708
710,32776,SORRENTO,,SEMINOLE,,,,,,,,,,,,,0,0,54265.3841552734,7229.65704213349,7229.65681928448,54265.3664502632,709
711,32779,LONGWOOD,,SEMINOLE,,,,,,,,,,,,,15,15,50222332.0559082,35833.2060251796,35833.2052676634,50222332.0871422,710
712,32789,WINTER PARK,,SEMINOLE,,,,,,,,,,,,,0,0,1704.0358581543,1450.83349154461,1450.83343679694,1704.04182730177,711
713,32792,WINTER PARK,,SEMINOLE,,,,,,,,,,,,,0,0,16967004.7684631,22323.0931489564,22323.0932313117,16967004.6745442,712
714,32810,ORLANDO,,SEMINOLE,,,,,,,,,,,,,0,0,13093.1861572266,1595.88320246298,1595.88312938534,13093.188768646,713
715,32817,ORLANDO,,SEMINOLE,,,,,,,,,,,,,0,0,3175.8046875,2287.9573228165,2287.95756736954,3175.77131279716,714
716,32820,ORLANDO,,SEMINOLE,,,,,,,,,,,,,0,0,187953.11239624,3099.51919825265,3099.51916307689,187953.125489921,715
717,32703,APOPKA,,ORANGE,,,,,,,,,,,,,18,18,152963156.066162,82621.9979762346,82621.9981312662,152963156.155626,716
718,32707,CASSELBERRY,,ORANGE,,,,,,,,,,,,,0,0,289.358917236328,77.3624666448592,77.362544152988,289.36008172235,717
719,32709,CHRISTMAS,,ORANGE,,,,,,,,,,,,,<5,-2,363793312.605927,142692.59603022,142692.596425717,363793312.300135,718
720,32712,APOPKA,,ORANGE,,,,,,,,,,,,,29,29,174246275.042114,96242.1260084058,96242.126757125,174246274.871239,719
721,32714,ALTAMONTE SPRINGS,,ORANGE,,,,,,,,,,,,,0,0,104561.495483398,9160.90588487086,9160.90599488611,104561.457896412,720
722,32746,LAKE MARY,,ORANGE,,,,,,,,,,,,,0,0,284700.548461914,7205.38721084898,7205.38712054051,284700.55553306,721
723,32751,MAITLAND,,ORANGE,,,,,,,,,,,,,13,13,16549878.1734314,25125.3804306268,25125.3810277279,16549878.2334801,722
724,32754,MIMS,,ORANGE,,,,,,,,,,,,,0,0,11190.6929626465,1411.57600117172,1411.57603602982,11190.7129317568,723
725,32757,MOUNT DORA,,ORANGE,,,,,,,,,,,,,0,0,51370533.1079407,45138.6234820769,45138.623529241,51370533.0867311,724
726,32765,OVIEDO,,ORANGE,,,,,,,,,,,,,0,0,225470.245422363,19538.9052849864,19538.9052803771,225470.263236558,725
727,32766,OVIEDO,,ORANGE,,,,,,,,,,,,,0,0,446277.880737305,29239.6112828172,29239.6113530681,446277.880318698,726
728,32776,SORRENTO,,ORANGE,,,,,,,,,,,,,0,0,5490820.02468872,32857.3348811732,32857.335024748,5490819.85241804,727
729,32778,TAVARES,,ORANGE,,,,,,,,,,,,,0,0,74305.1513366699,6829.94651792475,6829.94638812315,74305.1313097306,728
730,32779,LONGWOOD,,ORANGE,,,,,,,,,,,,,0,0,790612.014404297,18640.1197434197,18640.1195553435,790612.04759086,729
731,32780,TITUSVILLE,,ORANGE,,,,,,,,,,,,,0,0,29474920.7159424,46176.5235777132,46176.5235372272,29474920.8077018,730
732,32789,WINTER PARK,,ORANGE,,,,,,,,,,,,,24,24,25686047.8815918,33630.5272483475,33630.5275705693,25686048.0222011,731
733,32792,WINTER PARK,,ORANGE,,,,,,,,,,,,,15,15,16906868.5263977,30010.6391553065,30010.639151064,16906868.5870179,732
734,32796,TITUSVILLE,,ORANGE,,,,,,,,,,,,,0,0,47644.0390930176,8793.4418810297,8793.44125335131,47644.0384558249,733
735,32798,ZELLWOOD,,ORANGE,,,,,,,,,,,,,0,0,8753718.13671875,19603.8573285785,19603.8578933682,8753718.22408324,734
736,32801,ORLANDO,,ORANGE,,,,,,,,,,,,,22,22,6251739.10861206,16550.6866756144,16550.6866145384,6251739.09198166,735
737,32803,ORLANDO,,ORANGE,,,,,,,,,,,,,33,33,16254546.315094,33820.3172261876,33820.3177680697,16254546.3289728,736
738,32804,ORLANDO,,ORANGE,,,,,,,,,,,,,5 to 9,-1,20999038.105011,26949.9692746536,26949.9699054615,20999037.9698303,737
739,32805,ORLANDO,,ORANGE,,,,,,,,,,,,,15,15,20727771.5394592,25990.9164380252,25990.9164551939,20727771.6744014,738
740,32806,ORLANDO,,ORANGE,,,,,,,,,,,,,23,23,19665795.1585999,24455.6568524345,24455.6572166424,19665795.1526071,739
741,32807,ORLANDO,,ORANGE,,,,,,,,,,,,,22,22,25631881.3232117,33314.291947523,33314.2918447596,25631881.3406631,740
742,32808,ORLANDO,,ORANGE,,,,,,,,,,,,,16,16,33233556.7485962,28586.0431348615,28586.0426416913,33233556.6685545,741
743,32809,ORLANDO,,ORANGE,,,,,,,,,,,,,18,18,31879581.7448425,38189.780894113,38189.7806442026,31879581.8173948,742
744,32810,ORLANDO,,ORANGE,,,,,,,,,,,,,21,21,25054464.33255,33771.094968066,33771.0946897587,25054464.3995659,743
745,32811,ORLANDO,,ORANGE,,,,,,,,,,,,,20,20,22157272.6107178,28664.2620284792,28664.2622701523,22157272.6339575,744
746,32812,ORLANDO,,ORANGE,,,,,,,,,,,,,31,31,26092079.8274536,35702.3401932293,35702.3400538062,26092080.0015965,745
747,32814,ORLANDO,,ORANGE,,,,,,,,,,,,,5 to 9,-1,4246801.00775146,11085.4828535978,11085.4830267321,4246800.99074935,746
748,32816,ORLANDO,,ORANGE,,,,,,,,,,,,,0,0,2169248.88278198,6409.50233637384,6409.50232549558,2169248.91950641,747
749,32817,ORLANDO,,ORANGE,,,,,,,,,,,,,18,18,31145405.5819092,34534.2927122015,34534.2924614924,31145405.6463251,748
750,32818,ORLANDO,,ORANGE,,,,,,,,,,,,,16,16,32004654.1636353,42359.8512966443,42359.8513479054,32004654.1480309,749
751,32819,ORLANDO,,ORANGE,,,,,,,,,,,,,16,16,57571975.2591248,41490.5118270437,41490.5118807709,57571975.133621,750
752,32820,ORLANDO,,ORANGE,,,,,,,,,,,,,5 to 9,-1,43594079.4317932,30740.4777822754,30740.4776992687,43594079.5697801,751
753,32821,ORLANDO,,ORANGE,,,,,,,,,,,,,25,25,43362528.0437012,37165.2470072052,37165.2471905452,43362528.0592368,752
754,32822,ORLANDO,,ORANGE,,,,,,,,,,,,,86,86,35957209.744873,44228.2731429907,44228.2732023642,35957209.7248553,753
755,32824,ORLANDO,,ORANGE,,,,,,,,,,,,,67,67,80251998.5355225,55618.502674414,55618.5023356444,80251998.5867744,754
756,32825,ORLANDO,,ORANGE,,,,,,,,,,,,,44,44,51901701.0144958,42252.7039777662,42252.7038376586,51901701.0161444,755
757,32826,ORLANDO,,ORANGE,,,,,,,,,,,,,5 to 9,-1,23441516.565979,27429.5663179856,27429.5661574368,23441516.5754395,756
758,32827,ORLANDO,,ORANGE,,,,,,,,,,,,,14,14,69639778.2033997,53067.9033847012,53067.9033774694,69639777.9348076,757
759,32828,ORLANDO,,ORANGE,,,,,,,,,,,,,64,64,54303683.8103027,34437.4355329548,34437.435250576,54303683.8018303,758
760,32829,ORLANDO,,ORANGE,,,,,,,,,,,,,23,23,29273610.5138245,41427.2033981264,41427.203777545,29273610.4144188,759
761,32830,ORLANDO,,ORANGE,,,,,,,,,,,,,0,0,57258232.4802551,55305.2531710434,55305.2530616779,57258232.6370174,760
762,32831,ORLANDO,,ORANGE,,,,,,,,,,,,,0,0,48004967.4888,40872.3244049006,40872.3245140967,48004967.6346838,761
763,32832,ORLANDO,,ORANGE,,,,,,,,,,,,,33,33,201299990.306213,85901.7670150948,85901.7671059716,201299990.346266,762
764,32833,ORLANDO,,ORANGE,,,,,,,,,,,,,<5,-2,159214297.765167,71292.4434529024,71292.4434552463,159214297.865856,763
765,32835,ORLANDO,,ORANGE,,,,,,,,,,,,,23,23,28300016.5766602,28434.0260688779,28434.0262075116,28300016.4930372,764
766,32836,ORLANDO,,ORANGE,,,,,,,,,,,,,20,20,49482739.3928833,41940.2727139295,41940.2720051123,49482739.4590591,765
767,32837,ORLANDO,,ORANGE,,,,,,,,,,,,,45,45,47410976.3543091,33176.7665692154,33176.7663691445,47410976.3568768,766
768,32839,ORLANDO,,ORANGE,,,,,,,,,,,,,44,44,22311091.7875671,25027.9620316456,25027.9619782616,22311091.7123903,767
769,32926,COCOA,,ORANGE,,,,,,,,,,,,,0,0,1000632.91174316,30307.4351427687,30307.4349909241,1000632.9682075,768
770,32955,ROCKLEDGE,,ORANGE,,,,,,,,,,,,,0,0,25755.0792541504,6969.27969029855,6969.27975726013,25755.1733024294,769
771,34711,CLERMONT,,ORANGE,,,,,,,,,,,,,0,0,10721.8562011719,3603.7655141743,3603.76556551099,10721.8395565077,770
772,34714,CLERMONT,,ORANGE,,,,,,,,,,,,,0,0,328597.221740723,20603.3037221699,20603.3034235149,328597.459325055,771
773,34715,CLERMONT,,ORANGE,,,,,,,,,,,,,0,0,67046.3515319824,12650.2588443573,12650.2588040026,67046.3328088405,772
774,34734,GOTHA,,ORANGE,,,,,,,,,,,,,<5,-2,5502783.81756592,14781.2720821052,14781.2726453376,5502783.8282519,773
775,34743,KISSIMMEE,,ORANGE,,,,,,,,,,,,,0,0,6008.56750488281,6960.25185656389,6960.25183726962,6008.63687974588,774
776,34744,KISSIMMEE,,ORANGE,,,,,,,,,,,,,0,0,2784242.76855469,18729.3847798181,18729.3846637474,2784242.82687822,775
777,34746,KISSIMMEE,,ORANGE,,,,,,,,,,,,,0,0,22868.5260009766,4445.44099854192,4445.44092240251,22868.5330484857,776
778,34747,KISSIMMEE,,ORANGE,,,,,,,,,,,,,0,0,5689708.63845825,22526.5493835771,22526.5493563285,5689708.5941375,777
779,34756,MONTVERDE,,ORANGE,,,,,,,,,,,,,0,0,86077.5599060059,9367.99290716033,9367.99313919562,86077.5889673408,778
780,34760,OAKLAND,,ORANGE,,,,,,,,,,,,,0,0,33075393.5361328,35825.9288252129,35825.9288868596,33075393.5343504,779
781,34761,OCOEE,,ORANGE,,,,,,,,,,,,,38,38,48514207.0123596,50991.2522596338,50991.2530101047,48514207.0528005,780
782,34771,SAINT CLOUD,,ORANGE,,,,,,,,,,,,,0,0,401461.659332275,6453.43295656658,6453.43309461021,401461.698207576,781
